NAME,DATA,DEVICE,PUBLISHED AT
temperatureF,71.5298,sanaz,"April 29, 2021 at 05:55PM"
temperatureF,73.074196,sanaz,"April 29, 2021 at 05:56PM"
temperatureF,72.183197,sanaz,"April 29, 2021 at 05:57PM"
temperatureF,72.598999,sanaz,"April 29, 2021 at 05:58PM"
temperatureF,70.995201,sanaz,"April 29, 2021 at 05:59PM"
temperatureF,72.242599,sanaz,"April 29, 2021 at 06:00PM"
temperatureF,71.054596,sanaz,"April 29, 2021 at 06:01PM"
temperatureF,73.371201,sanaz,"April 29, 2021 at 06:02PM"
temperatureF,71.113998,sanaz,"April 29, 2021 at 06:03PM"
temperatureF,71.113998,sanaz,"April 29, 2021 at 06:04PM"
temperatureF,72.777199,sanaz,"April 29, 2021 at 06:05PM"
temperatureF,71.054596,sanaz,"April 29, 2021 at 06:06PM"
temperatureF,71.351601,sanaz,"April 29, 2021 at 06:07PM"
temperatureF,72.361404,sanaz,"April 29, 2021 at 06:08PM"
temperatureF,72.420799,sanaz,"April 29, 2021 at 06:09PM"
temperatureF,73.371201,sanaz,"April 29, 2021 at 06:10PM"
temperatureF,71.589203,sanaz,"April 29, 2021 at 06:11PM"
temperatureF,71.470406,sanaz,"April 29, 2021 at 06:12PM"
temperatureF,72.955399,sanaz,"April 29, 2021 at 06:13PM"
temperatureF,72.777199,sanaz,"April 29, 2021 at 06:14PM"
temperatureF,72.895996,sanaz,"April 29, 2021 at 06:15PM"
temperatureF,71.292198,sanaz,"April 29, 2021 at 06:16PM"
temperatureF,70.876396,sanaz,"April 29, 2021 at 06:17PM"
temperatureF,72.895996,sanaz,"April 29, 2021 at 06:18PM"
temperatureF,73.5494,sanaz,"April 29, 2021 at 06:19PM"
temperatureF,72.658401,sanaz,"April 29, 2021 at 06:20PM"
temperatureF,73.5494,sanaz,"April 29, 2021 at 06:21PM"
temperatureF,71.648598,sanaz,"April 29, 2021 at 06:22PM"
temperatureF,72.004997,sanaz,"April 29, 2021 at 06:23PM"
temperatureF,70.638802,sanaz,"April 29, 2021 at 06:24PM"
temperatureF,73.371201,sanaz,"April 29, 2021 at 06:25PM"
temperatureF,71.8862,sanaz,"April 29, 2021 at 06:26PM"
temperatureF,71.648598,sanaz,"April 29, 2021 at 06:27PM"
temperatureF,73.787003,sanaz,"April 29, 2021 at 06:28PM"
temperatureF,73.311798,sanaz,"April 29, 2021 at 06:29PM"
temperatureF,74.024597,sanaz,"April 29, 2021 at 06:30PM"
temperatureF,72.302002,sanaz,"April 29, 2021 at 06:31PM"
temperatureF,72.420799,sanaz,"April 29, 2021 at 06:32PM"
temperatureF,72.004997,sanaz,"April 29, 2021 at 06:33PM"
temperatureF,73.193001,sanaz,"April 29, 2021 at 06:34PM"
temperatureF,73.133598,sanaz,"April 29, 2021 at 06:35PM"
temperatureF,73.371201,sanaz,"April 29, 2021 at 06:36PM"
temperatureF,72.717804,sanaz,"April 29, 2021 at 06:37PM"
temperatureF,70.757599,sanaz,"April 29, 2021 at 06:38PM"
temperatureF,71.054596,sanaz,"April 29, 2021 at 06:39PM"
temperatureF,72.895996,sanaz,"April 29, 2021 at 06:40PM"
temperatureF,72.480194,sanaz,"April 29, 2021 at 06:41PM"
temperatureF,72.895996,sanaz,"April 29, 2021 at 06:42PM"
temperatureF,70.579399,sanaz,"April 29, 2021 at 06:43PM"
temperatureF,72.658401,sanaz,"April 29, 2021 at 06:44PM"
temperatureF,72.004997,sanaz,"April 29, 2021 at 06:45PM"
temperatureF,70.876396,sanaz,"April 29, 2021 at 06:46PM"
temperatureF,71.411003,sanaz,"April 29, 2021 at 06:47PM"
temperatureF,72.836601,sanaz,"April 29, 2021 at 06:48PM"
temperatureF,72.777199,sanaz,"April 29, 2021 at 06:59PM"
temperatureF,72.420799,sanaz,"April 29, 2021 at 07:00PM"
temperatureF,72.539597,sanaz,"April 29, 2021 at 07:01PM"
temperatureF,73.608803,sanaz,"April 29, 2021 at 07:02PM"
temperatureF,72.836601,sanaz,"April 29, 2021 at 07:03PM"
temperatureF,72.361404,sanaz,"April 29, 2021 at 07:04PM"
temperatureF,71.411003,sanaz,"April 29, 2021 at 07:05PM"
temperatureF,71.351601,sanaz,"April 29, 2021 at 07:06PM"
temperatureF,72.420799,sanaz,"April 29, 2021 at 07:07PM"
temperatureF,73.430603,sanaz,"April 29, 2021 at 07:08PM"
temperatureF,73.371201,sanaz,"April 29, 2021 at 07:09PM"
temperatureF,73.252403,sanaz,"April 29, 2021 at 07:10PM"
temperatureF,73.430603,sanaz,"April 29, 2021 at 07:11PM"
temperatureF,71.292198,sanaz,"April 29, 2021 at 07:12PM"
temperatureF,71.589203,sanaz,"April 29, 2021 at 07:13PM"
temperatureF,73.133598,sanaz,"April 29, 2021 at 07:14PM"
temperatureF,72.242599,sanaz,"April 29, 2021 at 07:15PM"
temperatureF,71.470406,sanaz,"April 29, 2021 at 07:16PM"
temperatureF,73.193001,sanaz,"April 29, 2021 at 07:17PM"
temperatureF,72.777199,sanaz,"April 29, 2021 at 07:18PM"
temperatureF,72.123802,sanaz,"April 29, 2021 at 07:19PM"
temperatureF,72.183197,sanaz,"April 29, 2021 at 07:20PM"
temperatureF,73.430603,sanaz,"April 29, 2021 at 07:21PM"
temperatureF,73.846405,sanaz,"April 29, 2021 at 07:22PM"
temperatureF,73.489998,sanaz,"April 29, 2021 at 07:23PM"
temperatureF,72.480194,sanaz,"April 29, 2021 at 07:24PM"
temperatureF,70.935799,sanaz,"April 29, 2021 at 07:25PM"
temperatureF,73.133598,sanaz,"April 29, 2021 at 07:26PM"
temperatureF,72.895996,sanaz,"April 29, 2021 at 07:27PM"
temperatureF,71.945602,sanaz,"April 29, 2021 at 07:28PM"
temperatureF,73.430603,sanaz,"April 29, 2021 at 07:29PM"
temperatureF,73.5494,sanaz,"April 29, 2021 at 07:30PM"
temperatureF,72.004997,sanaz,"April 29, 2021 at 07:31PM"
temperatureF,71.767403,sanaz,"April 29, 2021 at 07:32PM"
temperatureF,73.252403,sanaz,"April 29, 2021 at 07:33PM"
temperatureF,70.995201,sanaz,"April 29, 2021 at 07:34PM"
temperatureF,72.836601,sanaz,"April 29, 2021 at 07:35PM"
temperatureF,72.361404,sanaz,"April 29, 2021 at 07:36PM"
temperatureF,70.698196,sanaz,"April 29, 2021 at 07:37PM"
temperatureF,72.717804,sanaz,"April 29, 2021 at 07:38PM"
temperatureF,73.193001,sanaz,"April 29, 2021 at 07:39PM"
temperatureF,73.252403,sanaz,"April 29, 2021 at 07:40PM"
temperatureF,71.648598,sanaz,"April 29, 2021 at 07:41PM"
temperatureF,70.757599,sanaz,"April 29, 2021 at 07:42PM"
temperatureF,70.817001,sanaz,"April 29, 2021 at 07:43PM"
temperatureF,71.173401,sanaz,"April 29, 2021 at 07:44PM"
temperatureF,70.698196,sanaz,"April 29, 2021 at 07:45PM"
temperatureF,70.0448,sanaz,"April 29, 2021 at 07:46PM"
temperatureF,69.747803,sanaz,"April 29, 2021 at 07:47PM"
temperatureF,72.717804,sanaz,"April 29, 2021 at 07:48PM"
temperatureF,72.302002,sanaz,"April 29, 2021 at 07:49PM"
temperatureF,71.648598,sanaz,"April 29, 2021 at 07:50PM"
temperatureF,72.123802,sanaz,"April 29, 2021 at 07:51PM"
temperatureF,72.777199,sanaz,"April 29, 2021 at 07:52PM"
temperatureF,70.817001,sanaz,"April 29, 2021 at 07:53PM"
temperatureF,70.817001,sanaz,"April 29, 2021 at 07:54PM"
temperatureF,70.698196,sanaz,"April 29, 2021 at 07:55PM"
temperatureF,70.995201,sanaz,"April 29, 2021 at 07:56PM"
temperatureF,71.767403,sanaz,"April 29, 2021 at 07:57PM"
temperatureF,70.163597,sanaz,"April 29, 2021 at 07:58PM"
temperatureF,70.817001,sanaz,"April 29, 2021 at 07:59PM"
temperatureF,70.401199,sanaz,"April 29, 2021 at 08:00PM"
temperatureF,70.757599,sanaz,"April 29, 2021 at 08:01PM"
temperatureF,72.420799,sanaz,"April 29, 2021 at 08:02PM"
temperatureF,70.995201,sanaz,"April 29, 2021 at 08:03PM"
temperatureF,72.955399,sanaz,"April 29, 2021 at 08:04PM"
temperatureF,73.430603,sanaz,"April 29, 2021 at 08:05PM"
temperatureF,72.361404,sanaz,"April 29, 2021 at 08:06PM"
temperatureF,71.945602,sanaz,"April 29, 2021 at 08:07PM"
temperatureF,71.411003,sanaz,"April 29, 2021 at 08:08PM"
temperatureF,72.420799,sanaz,"April 29, 2021 at 08:09PM"
temperatureF,70.341805,sanaz,"April 29, 2021 at 08:10PM"
temperatureF,72.004997,sanaz,"April 29, 2021 at 08:11PM"
temperatureF,71.292198,sanaz,"April 29, 2021 at 08:12PM"
temperatureF,72.123802,sanaz,"April 29, 2021 at 08:13PM"
temperatureF,71.351601,sanaz,"April 29, 2021 at 08:14PM"
temperatureF,72.658401,sanaz,"April 29, 2021 at 08:15PM"
temperatureF,71.411003,sanaz,"April 29, 2021 at 08:16PM"
temperatureF,69.8666,sanaz,"April 29, 2021 at 08:17PM"
temperatureF,72.717804,sanaz,"April 29, 2021 at 08:18PM"
temperatureF,70.0448,sanaz,"April 29, 2021 at 08:19PM"
temperatureF,72.302002,sanaz,"April 29, 2021 at 08:20PM"
temperatureF,71.826805,sanaz,"April 29, 2021 at 08:21PM"
temperatureF,70.817001,sanaz,"April 29, 2021 at 08:22PM"
temperatureF,71.8862,sanaz,"April 29, 2021 at 08:23PM"
temperatureF,70.579399,sanaz,"April 29, 2021 at 08:24PM"
temperatureF,69.985397,sanaz,"April 29, 2021 at 08:25PM"
